BallSpeed,WaveInterval,BallsPerWave,WaveDelay,DistractionCount,DistractionSpeed,CubeMode,BallSize,ColorShift,SpawnDistance,SuccessTarget
5.959343,1.870429,2,0.2469588,4,3.120077,0,0.8718178,1,10.78009,0
6.290147,1.99183,2,0.3763405,3,2.740372,0,1.17513,0,9.841509,0
4.632644,2.16905,1,0.334012,0,3.485468,0,0.9441881,0,9.228504,1
3.776603,2.362753,1,0.424105,2,3.37126,0,0.7158554,0,11.5538,1
6.009595,1.209868,2,0.4221871,0,3.383828,2,1.054737,1,11.86464,0
6.009595,1.209868,2,0.4221871,0,3.383828,2,1.054737,1,11.86464,0
4.853365,1.377735,3,0.494041,1,2.459959,2,0.8908387,0,9.394922,0
3.957263,2.332345,2,0.3373712,2,2.765287,2,0.9802406,1,9.198029,0
3.957263,2.332345,2,0.3373712,2,2.765287,2,0.9802406,1,9.198029,0
5.752838,1.715585,3,0.4059063,4,3.072755,1,0.7314202,1,8.913784,1
5.752838,1.715585,3,0.4059063,4,3.072755,1,0.7314202,1,8.913784,0
4.609612,2.19158,2,0.3452306,3,3.703922,1,0.8603769,0,11.68729,1
4.609612,2.19158,2,0.3452306,3,3.703922,1,0.8603769,0,11.68729,1
5.59672,1.261714,1,0.2164972,0,2.404603,0,0.7153301,1,8.042278,1
3.610579,1.281097,1,0.2742362,1,1.526922,1,1.094146,0,8.129734,1
6.028443,1.628287,3,0.5366488,3,1.627993,1,1.131971,0,11.48355,1
6.028443,1.628287,3,0.5366488,3,1.627993,1,1.131971,0,11.48355,0
6.028443,1.628287,3,0.5366488,3,1.627993,1,1.131971,0,11.48355,1
5.083996,2.181612,2,0.2176541,2,3.293323,2,0.8361188,0,8.950754,0
5.083996,2.181612,2,0.2176541,2,3.293323,2,0.8361188,0,8.950754,0
6.0729,2.282017,2,0.37693,4,3.799602,2,1.030018,0,11.03063,1
6.0729,2.282017,2,0.37693,4,3.799602,2,1.030018,0,11.03063,1
3.696741,1.563337,2,0.4868455,4,1.62228,0,0.947125,0,9.529579,1
3.696741,1.563337,2,0.4868455,4,1.62228,0,0.947125,0,9.529579,1
5.435363,1.965534,3,0.2447278,0,3.4433,0,0.827626,1,8.250113,1
5.435363,1.965534,3,0.2447278,0,3.4433,0,0.827626,1,8.250113,0
5.435363,1.965534,3,0.2447278,0,3.4433,0,0.827626,1,8.250113,0
5.306894,1.283293,2,0.5159751,2,2.78144,2,1.13994,0,9.249092,1
5.306894,1.283293,2,0.5159751,2,2.78144,2,1.13994,0,9.249092,1
4.898389,2.131068,2,0.4768208,1,3.938587,0,0.7335058,0,8.862314,1
4.898389,2.131068,2,0.4768208,1,3.938587,0,0.7335058,0,8.862314,1
6.240718,2.286476,3,0.277618,4,2.078375,2,1.017972,0,9.853226,0
5.656347,2.279951,3,0.2492957,2,3.037712,1,0.8084232,1,9.492239,1
5.656347,2.279951,3,0.2492957,2,3.037712,1,0.8084232,1,9.492239,0
5.656347,2.279951,3,0.2492957,2,3.037712,1,0.8084232,1,9.492239,0
4.55431,1.535055,2,0.3289822,3,2.543609,2,1.09054,0,9.817738,1
4.55431,1.535055,2,0.3289822,3,2.543609,2,1.09054,0,9.817738,1
3.967964,2.404477,3,0.585472,3,3.718547,1,0.8863629,0,11.42295,1
3.967964,2.404477,3,0.585472,3,3.718547,1,0.8863629,0,11.42295,1
3.967964,2.404477,3,0.585472,3,3.718547,1,0.8863629,0,11.42295,0
4.704356,1.456709,1,0.2776508,3,2.903108,0,1.182827,0,11.89734,1
4.795594,1.855187,1,0.544601,2,2.88622,0,0.9199343,0,11.88426,1
6.04357,1.371578,2,0.3627729,0,3.50287,1,1.051743,1,8.376214,1
6.04357,1.371578,2,0.3627729,0,3.50287,1,1.051743,1,8.376214,1
5.35195,2.114982,2,0.3487597,1,3.961683,2,1.102241,0,11.12368,0
5.35195,2.114982,2,0.3487597,1,3.961683,2,1.102241,0,11.12368,0
4.03029,2.173498,3,0.2363426,3,2.393002,0,0.795815,0,11.00081,0
5.497709,1.211627,1,0.5481394,0,3.237028,1,0.8122982,0,9.685633,1
4.223876,1.809688,3,0.3481545,0,2.169441,1,0.7106891,0,9.797621,1
4.223876,1.809688,3,0.3481545,0,2.169441,1,0.7106891,0,9.797621,0
4.223876,1.809688,3,0.3481545,0,2.169441,1,0.7106891,0,9.797621,0
5.496369,1.903015,1,0.3663004,0,1.531554,0,1.013858,0,11.24482,1
3.85592,2.3267,3,0.2465479,0,2.932478,1,0.8671599,1,10.32355,1
3.85592,2.3267,3,0.2465479,0,2.932478,1,0.8671599,1,10.32355,0
3.610782,2.250242,2,0.4723457,4,2.813879,2,0.9095819,0,10.54081,1
3.610782,2.250242,2,0.4723457,4,2.813879,2,0.9095819,0,10.54081,0
4.470118,1.672821,2,0.2261961,1,3.53305,2,1.173442,0,10.10327,1
4.470118,1.672821,2,0.2261961,1,3.53305,2,1.173442,0,10.10327,1
3.62681,1.364382,2,0.3141342,3,2.410926,0,0.8009082,0,11.40084,1
3.62681,1.364382,2,0.3141342,3,2.410926,0,0.8009082,0,11.40084,0
3.705427,1.357158,2,0.5970913,4,2.459591,2,1.017018,0,11.05624,1
3.705427,1.357158,2,0.5970913,4,2.459591,2,1.017018,0,11.05624,1
3.91564,2.208927,2,0.4682519,4,2.4835,0,1.140444,1,9.03405,0
3.787008,1.711352,2,0.4843923,0,2.452685,0,0.8094198,0,9.270479,1
3.787008,1.711352,2,0.4843923,0,2.452685,0,0.8094198,0,9.270479,0
5.929303,2.487689,1,0.3782258,1,2.678748,0,0.9463602,0,9.118686,1
5.137877,2.406693,2,0.3892052,1,3.99701,0,1.047444,0,11.70007,1
5.137877,2.406693,2,0.3892052,1,3.99701,0,1.047444,0,11.70007,0
4.430469,1.773773,2,0.215973,2,2.875432,0,1.006775,1,10.46524,1
4.430469,1.773773,2,0.215973,2,2.875432,0,1.006775,1,10.46524,1
6.397132,1.811955,3,0.5457843,4,3.936228,2,0.7237759,1,11.58417,0
4.440389,2.383052,1,0.3234049,0,2.336215,0,0.9460895,0,11.2582,1
5.83609,1.975024,1,0.3065247,4,2.540757,0,0.8686857,0,10.56167,1
3.593919,2.210733,2,0.4284751,1,2.067801,0,0.743472,0,8.737688,1
3.593919,2.210733,2,0.4284751,1,2.067801,0,0.743472,0,8.737688,1
4.052994,1.25612,3,0.4497016,4,3.196678,1,1.185876,0,8.402802,1
4.052994,1.25612,3,0.4497016,4,3.196678,1,1.185876,0,8.402802,1
4.052994,1.25612,3,0.4497016,4,3.196678,1,1.185876,0,8.402802,1
4.111465,1.432256,3,0.4683205,3,1.552818,2,0.9307218,0,8.42646,1
4.111465,1.432256,3,0.4683205,3,1.552818,2,0.9307218,0,8.42646,1
4.111465,1.432256,3,0.4683205,3,1.552818,2,0.9307218,0,8.42646,1
4.187531,2.327005,1,0.4610669,1,1.773942,1,0.8560241,1,10.00575,1
5.232703,2.100957,2,0.3039764,0,3.052377,2,0.8097226,0,9.915228,1
5.232703,2.100957,2,0.3039764,0,3.052377,2,0.8097226,0,9.915228,0
6.338609,2.270735,3,0.4658433,1,1.958251,2,0.9718602,0,11.87544,1
6.338609,2.270735,3,0.4658433,1,1.958251,2,0.9718602,0,11.87544,1
6.338609,2.270735,3,0.4658433,1,1.958251,2,0.9718602,0,11.87544,1
4.234773,1.573999,2,0.5759881,0,1.700782,1,1.117713,0,8.09573,1
4.234773,1.573999,2,0.5759881,0,1.700782,1,1.117713,0,8.09573,1
6.430425,2.476178,1,0.2476934,1,2.969272,0,1.059996,1,8.518717,1
5.230629,1.75482,2,0.5329773,2,3.793006,1,1.133147,0,9.78063,1
5.230629,1.75482,2,0.5329773,2,3.793006,1,1.133147,0,9.78063,1
6.274339,2.411785,3,0.5584729,3,2.659296,1,0.7227434,0,10.04492,1
6.274339,2.411785,3,0.5584729,3,2.659296,1,0.7227434,0,10.04492,0
6.274339,2.411785,3,0.5584729,3,2.659296,1,0.7227434,0,10.04492,1
4.824393,1.214546,1,0.3294671,1,3.115868,1,0.8708385,0,9.21489,1
4.905721,2.080595,3,0.5575201,1,3.056521,1,0.7450312,0,8.860329,1
4.905721,2.080595,3,0.5575201,1,3.056521,1,0.7450312,0,8.860329,1
4.905721,2.080595,3,0.5575201,1,3.056521,1,0.7450312,0,8.860329,1
5.987211,2.357526,1,0.3899766,0,1.882129,1,0.8444296,0,10.26883,1
6.408649,1.267884,3,0.4751139,1,2.721803,2,1.077612,0,9.821314,1
6.408649,1.267884,3,0.4751139,1,2.721803,2,1.077612,0,9.821314,0
5.959135,1.395601,3,0.2179015,1,1.815308,2,0.9367683,0,10.66642,1
5.959135,1.395601,3,0.2179015,1,1.815308,2,0.9367683,0,10.66642,1
5.959135,1.395601,3,0.2179015,1,1.815308,2,0.9367683,0,10.66642,1
4.61934,2.274999,2,0.5073627,4,3.524289,0,0.9822367,0,9.94804,1
4.61934,2.274999,2,0.5073627,4,3.524289,0,0.9822367,0,9.94804,1
5.910515,2.051879,3,0.2352495,4,2.499836,0,0.9079013,0,9.855032,0
5.910515,2.051879,3,0.2352495,4,2.499836,0,0.9079013,0,9.855032,0
5.910515,2.051879,3,0.2352495,4,2.499836,0,0.9079013,0,9.855032,1
6.072944,1.957734,3,0.4954312,1,2.745802,1,0.8465269,0,10.74168,1
6.072944,1.957734,3,0.4954312,1,2.745802,1,0.8465269,0,10.74168,0
11.89882,0.8597884,2,0.895917,10,4.888804,0,1.766518,0,7.124176,0
11.89882,0.8597884,2,0.895917,10,4.888804,0,1.766518,0,7.124176,0
5.647868,2.965149,5,0.2970633,12,1.121285,2,0.5516087,1,6.876753,1
5.647868,2.965149,5,0.2970633,12,1.121285,2,0.5516087,1,6.876753,0
10.96807,2.311992,3,1.169909,9,7.281491,2,0.6672779,1,13.809,0
10.96807,2.311992,3,1.169909,9,7.281491,2,0.6672779,1,13.809,0
10.96807,2.311992,3,1.169909,9,7.281491,2,0.6672779,1,13.809,0
9.476997,1.176042,4,0.8138093,8,4.895845,2,0.5356719,0,6.152141,0
9.476997,1.176042,4,0.8138093,8,4.895845,2,0.5356719,0,6.152141,0
9.476997,1.176042,4,0.8138093,8,4.895845,2,0.5356719,0,6.152141,0
2.518129,3.953421,1,0.666221,14,1.425847,0,1.676744,1,11.8748,1
8.478329,1.835876,1,0.3758663,1,2.046232,1,0.5829352,1,11.8405,1
2.547718,1.166986,1,0.2140905,12,6.051003,2,0.8970885,0,13.17012,1
6.322987,2.888372,2,1.172077,6,0.664414,2,2.274384,1,11.36345,1
6.322987,2.888372,2,1.172077,6,0.664414,2,2.274384,1,11.36345,1
3.251153,2.945064,4,0.9397393,3,4.176383,2,1.98178,0,6.395217,1
3.251153,2.945064,4,0.9397393,3,4.176383,2,1.98178,0,6.395217,1
3.251153,2.945064,4,0.9397393,3,4.176383,2,1.98178,0,6.395217,1
3.251153,2.945064,4,0.9397393,3,4.176383,2,1.98178,0,6.395217,1
6.790894,2.739664,3,0.6395034,9,7.755744,1,0.5934401,1,5.35171,0
6.790894,2.739664,3,0.6395034,9,7.755744,1,0.5934401,1,5.35171,0
6.790894,2.739664,3,0.6395034,9,7.755744,1,0.5934401,1,5.35171,0
8.044673,3.71765,5,0.5237042,10,1.232293,2,0.3474985,0,13.27958,0
8.044673,3.71765,5,0.5237042,10,1.232293,2,0.3474985,0,13.27958,0
8.044673,3.71765,5,0.5237042,10,1.232293,2,0.3474985,0,13.27958,0
4.637589,3.259335,4,0.4119422,10,1.503936,2,1.079633,1,6.47184,1
4.637589,3.259335,4,0.4119422,10,1.503936,2,1.079633,1,6.47184,0
4.637589,3.259335,4,0.4119422,10,1.503936,2,1.079633,1,6.47184,0
4.637589,3.259335,4,0.4119422,10,1.503936,2,1.079633,1,6.47184,0
10.24038,2.884315,5,0.6285614,14,7.741012,0,2.124453,1,9.755279,0
10.24038,2.884315,5,0.6285614,14,7.741012,0,2.124453,1,9.755279,1
10.24038,2.884315,5,0.6285614,14,7.741012,0,2.124453,1,9.755279,0
10.24038,2.884315,5,0.6285614,14,7.741012,0,2.124453,1,9.755279,0
6.964251,1.937671,3,0.1732611,4,0.757543,0,0.4447796,1,7.233529,0
6.964251,1.937671,3,0.1732611,4,0.757543,0,0.4447796,1,7.233529,1
6.964251,1.937671,3,0.1732611,4,0.757543,0,0.4447796,1,7.233529,1
5.214279,1.245279,2,1.125215,0,4.67343,0,1.461404,1,13.22549,1
5.214279,1.245279,2,1.125215,0,4.67343,0,1.461404,1,13.22549,1
3.883526,2.966919,2,0.6619986,2,1.422898,2,1.8134,1,8.210774,0
3.883526,2.966919,2,0.6619986,2,1.422898,2,1.8134,1,8.210774,1
3.883526,2.966919,2,0.6619986,2,1.422898,2,1.8134,1,8.210774,0
2.850152,1.975996,4,1.443004,14,3.351174,2,1.937446,1,11.53053,0
2.850152,1.975996,4,1.443004,14,3.351174,2,1.937446,1,11.53053,1
2.850152,1.975996,4,1.443004,14,3.351174,2,1.937446,1,11.53053,1
2.850152,1.975996,4,1.443004,14,3.351174,2,1.937446,1,11.53053,0
9.022106,3.679345,3,0.3342766,2,4.693971,2,1.428454,1,12.83923,0
6.324929,2.815554,5,1.148926,2,2.294621,0,0.9621212,0,12.92661,1
6.324929,2.815554,5,1.148926,2,2.294621,0,0.9621212,0,12.92661,1
6.324929,2.815554,5,1.148926,2,2.294621,0,0.9621212,0,12.92661,0
6.324929,2.815554,5,1.148926,2,2.294621,0,0.9621212,0,12.92661,1
6.324929,2.815554,5,1.148926,2,2.294621,0,0.9621212,0,12.92661,0
8.401896,3.862729,4,0.4321784,10,7.492415,0,0.8606728,0,7.693726,0
5.853087,2.666064,2,0.2722906,7,2.33184,0,1.987766,0,12.64909,1
5.853087,2.666064,2,0.2722906,7,2.33184,0,1.987766,0,12.64909,1
10.96979,0.6258765,4,0.3771928,10,1.199715,1,1.969254,1,9.593928,0
10.96979,0.6258765,4,0.3771928,10,1.199715,1,1.969254,1,9.593928,0
10.96979,0.6258765,4,0.3771928,10,1.199715,1,1.969254,1,9.593928,1
10.96979,0.6258765,4,0.3771928,10,1.199715,1,1.969254,1,9.593928,1
11.34859,3.804193,4,0.4853732,1,5.389754,1,0.9280696,0,13.92654,1
11.34859,3.804193,4,0.4853732,1,5.389754,1,0.9280696,0,13.92654,0
11.97555,3.098798,4,0.7409988,1,7.833569,1,1.309088,1,7.963527,0
11.97555,3.098798,4,0.7409988,1,7.833569,1,1.309088,1,7.963527,0
11.97555,3.098798,4,0.7409988,1,7.833569,1,1.309088,1,7.963527,0
8.823781,3.237165,1,1.1085,14,7.874554,2,1.605988,0,10.92456,0
8.46384,1.26037,1,0.3837922,13,3.594383,1,2.301887,0,8.581679,1
2.448665,1.119928,4,0.8381322,4,6.915406,1,1.816738,0,7.786254,1
2.448665,1.119928,4,0.8381322,4,6.915406,1,1.816738,0,7.786254,0
2.448665,1.119928,4,0.8381322,4,6.915406,1,1.816738,0,7.786254,1
2.448665,1.119928,4,0.8381322,4,6.915406,1,1.816738,0,7.786254,1
5.749401,2.943701,4,0.4858544,8,2.655413,2,0.5406759,0,13.88106,1
5.749401,2.943701,4,0.4858544,8,2.655413,2,0.5406759,0,13.88106,0
8.4743,3.25162,1,0.4763862,6,5.220273,2,0.8383672,0,8.394131,0
3.525427,3.047025,1,0.2272301,4,3.784858,0,1.277717,0,14.9078,1
8.721933,1.67125,1,0.24989,11,1.066643,1,0.8843387,0,6.37852,0
6.626171,1.551868,4,1.334976,1,1.370121,1,2.354736,1,10.36638,1
6.626171,1.551868,4,1.334976,1,1.370121,1,2.354736,1,10.36638,1
6.626171,1.551868,4,1.334976,1,1.370121,1,2.354736,1,10.36638,0
3.272722,2.525888,2,0.9703296,8,1.195612,1,0.6091497,1,14.07954,1
3.272722,2.525888,2,0.9703296,8,1.195612,1,0.6091497,1,14.07954,1
8.914735,1.370163,3,0.8412166,11,1.932921,1,1.123612,1,7.517707,1
8.914735,1.370163,3,0.8412166,11,1.932921,1,1.123612,1,7.517707,1
8.914735,1.370163,3,0.8412166,11,1.932921,1,1.123612,1,7.517707,1
11.62989,2.043009,3,0.7631888,11,6.291402,1,1.963641,0,14.971,0
11.62989,2.043009,3,0.7631888,11,6.291402,1,1.963641,0,14.971,0
11.62989,2.043009,3,0.7631888,11,6.291402,1,1.963641,0,14.971,1
11.62989,2.043009,3,0.7631888,11,6.291402,1,1.963641,0,14.971,0
7.414722,1.641011,5,0.1030551,8,6.905467,2,0.4260185,0,10.83944,0
7.414722,1.641011,5,0.1030551,8,6.905467,2,0.4260185,0,10.83944,0
7.414722,1.641011,5,0.1030551,8,6.905467,2,0.4260185,0,10.83944,0
5.395886,2.58658,3,1.410049,2,3.902512,2,2.000514,1,8.826516,1
5.395886,2.58658,3,1.410049,2,3.902512,2,2.000514,1,8.826516,0
5.395886,2.58658,3,1.410049,2,3.902512,2,2.000514,1,8.826516,1
12.88048,2.512452,3,1.449038,8,4.094268,2,0.878906,0,8.909923,0
12.88048,2.512452,3,1.449038,8,4.094268,2,0.878906,0,8.909923,0
8.076901,3.684672,3,0.3606924,10,2.505125,2,0.4222081,1,7.805005,0
8.076901,3.684672,3,0.3606924,10,2.505125,2,0.4222081,1,7.805005,1
8.076901,3.684672,3,0.3606924,10,2.505125,2,0.4222081,1,7.805005,0
4.403844,2.974091,2,1.235354,8,0.974776,0,0.6332074,0,5.437317,1
4.403844,2.974091,2,1.235354,8,0.974776,0,0.6332074,0,5.437317,1
5.223891,1.902761,1,0.1591846,9,7.942785,0,1.18044,1,11.1842,1
6.927513,1.493167,2,0.9654339,13,3.343437,0,2.49492,1,14.43897,0
3.997521,2.533974,5,0.5879835,11,7.77253,0,0.4223849,0,9.101464,0
3.997521,2.533974,5,0.5879835,11,7.77253,0,0.4223849,0,9.101464,1
3.997521,2.533974,5,0.5879835,11,7.77253,0,0.4223849,0,9.101464,1
3.997521,2.533974,5,0.5879835,11,7.77253,0,0.4223849,0,9.101464,1
3.997521,2.533974,5,0.5879835,11,7.77253,0,0.4223849,0,9.101464,1
12.6869,3.125579,2,1.326382,0,5.834782,1,1.839851,1,10.9474,1
12.6869,3.125579,2,1.326382,0,5.834782,1,1.839851,1,10.9474,0
10.30084,3.449594,3,0.8476201,2,5.611065,0,0.8531701,1,9.868872,0
10.20599,2.359746,3,0.768829,3,1.407844,0,0.5508767,0,12.01271,0
10.20599,2.359746,3,0.768829,3,1.407844,0,0.5508767,0,12.01271,0
10.20599,2.359746,3,0.768829,3,1.407844,0,0.5508767,0,12.01271,1
12.29293,0.7561478,4,1.171228,10,3.352796,1,1.946967,0,9.260385,0
9.055344,1.875819,3,0.8471261,11,7.668775,2,2.043479,0,13.85208,0
9.055344,1.875819,3,0.8471261,11,7.668775,2,2.043479,0,13.85208,0
9.055344,1.875819,3,0.8471261,11,7.668775,2,2.043479,0,13.85208,0
9.36058,2.041884,5,0.399638,12,4.735079,1,1.428895,1,13.65953,0
9.36058,2.041884,5,0.399638,12,4.735079,1,1.428895,1,13.65953,1
9.36058,2.041884,5,0.399638,12,4.735079,1,1.428895,1,13.65953,0
9.36058,2.041884,5,0.399638,12,4.735079,1,1.428895,1,13.65953,0
4.742361,3.88695,4,0.2347805,11,7.160614,2,1.483235,0,10.23137,0
4.742361,3.88695,4,0.2347805,11,7.160614,2,1.483235,0,10.23137,0
4.742361,3.88695,4,0.2347805,11,7.160614,2,1.483235,0,10.23137,1
4.742361,3.88695,4,0.2347805,11,7.160614,2,1.483235,0,10.23137,0
9.177932,1.524425,1,1.065773,12,6.125516,1,0.8953329,0,8.301925,1
4.716674,3.356236,2,0.5219899,1,4.087974,2,1.461719,0,7.054437,0
4.716674,3.356236,2,0.5219899,1,4.087974,2,1.461719,0,7.054437,1
4.716674,3.356236,2,0.5219899,1,4.087974,2,1.461719,0,7.054437,0
4.716674,3.356236,2,0.5219899,1,4.087974,2,1.461719,0,7.054437,0
2.014848,2.137803,5,0.9872834,13,6.741012,1,1.7172,0,11.03848,1
2.014848,2.137803,5,0.9872834,13,6.741012,1,1.7172,0,11.03848,0
2.014848,2.137803,5,0.9872834,13,6.741012,1,1.7172,0,11.03848,1
2.014848,2.137803,5,0.9872834,13,6.741012,1,1.7172,0,11.03848,1
2.014848,2.137803,5,0.9872834,13,6.741012,1,1.7172,0,11.03848,1
10.35991,1.480743,4,0.4110366,0,4.080031,2,1.575751,0,14.97666,1
10.35991,1.480743,4,0.4110366,0,4.080031,2,1.575751,0,14.97666,0
10.35991,1.480743,4,0.4110366,0,4.080031,2,1.575751,0,14.97666,0
11.20431,2.780882,5,1.059142,6,6.619036,0,1.356012,0,13.73901,0
11.20431,2.780882,5,1.059142,6,6.619036,0,1.356012,0,13.73901,1
11.20431,2.780882,5,1.059142,6,6.619036,0,1.356012,0,13.73901,0
11.20431,2.780882,5,1.059142,6,6.619036,0,1.356012,0,13.73901,0
10.34743,1.494914,4,0.2389681,3,0.9822746,0,0.3102465,0,11.75436,1
10.34743,1.494914,4,0.2389681,3,0.9822746,0,0.3102465,0,11.75436,1
10.34743,1.494914,4,0.2389681,3,0.9822746,0,0.3102465,0,11.75436,0
10.34743,1.494914,4,0.2389681,3,0.9822746,0,0.3102465,0,11.75436,0
5.90573,0.6808578,2,0.3344643,6,2.626559,0,0.4651291,0,14.26188,1
5.90573,0.6808578,2,0.3344643,6,2.626559,0,0.4651291,0,14.26188,1
10.03494,0.5102639,5,1.473174,13,4.177429,1,1.90865,1,8.74667,0
6.831534,2.010556,3,0.3911424,1,1.129877,0,2.498061,1,11.78996,1
6.831534,2.010556,3,0.3911424,1,1.129877,0,2.498061,1,11.78996,1
6.831534,2.010556,3,0.3911424,1,1.129877,0,2.498061,1,11.78996,1
3.249746,0.5214862,1,0.2447146,4,5.127392,1,0.3388618,0,10.70697,1
9.264669,0.5397535,1,0.7365853,11,4.241388,2,1.134648,0,7.481195,0
10.05315,2.126272,4,0.7619851,8,1.664482,0,0.9812489,0,5.431353,0
10.05315,2.126272,4,0.7619851,8,1.664482,0,0.9812489,0,5.431353,0
1.668054,3.453166,4,0.542087,6,5.678553,0,0.4859004,0,8.204563,1
1.668054,3.453166,4,0.542087,6,5.678553,0,0.4859004,0,8.204563,1
1.668054,3.453166,4,0.542087,6,5.678553,0,0.4859004,0,8.204563,0
1.668054,3.453166,4,0.542087,6,5.678553,0,0.4859004,0,8.204563,0
11.1838,2.911889,3,0.2691215,10,4.822598,1,1.634445,1,5.825753,1
11.1838,2.911889,3,0.2691215,10,4.822598,1,1.634445,1,5.825753,0
7.835268,2.500744,2,1.209546,5,1.713645,1,1.333391,1,12.66658,0
7.835268,2.500744,2,1.209546,5,1.713645,1,1.333391,1,12.66658,0
6.315576,1.731491,4,0.9804614,5,6.276126,0,1.113294,0,10.47254,1
6.315576,1.731491,4,0.9804614,5,6.276126,0,1.113294,0,10.47254,1
6.315576,1.731491,4,0.9804614,5,6.276126,0,1.113294,0,10.47254,1
6.315576,1.731491,4,0.9804614,5,6.276126,0,1.113294,0,10.47254,0
5.264268,3.200804,5,1.170077,11,0.5553134,0,2.342173,0,12.1867,1
5.264268,3.200804,5,1.170077,11,0.5553134,0,2.342173,0,12.1867,1
5.264268,3.200804,5,1.170077,11,0.5553134,0,2.342173,0,12.1867,1
5.264268,3.200804,5,1.170077,11,0.5553134,0,2.342173,0,12.1867,1
5.264268,3.200804,5,1.170077,11,0.5553134,0,2.342173,0,12.1867,1
9.319693,2.203076,2,0.4194056,3,6.809819,1,1.267804,1,11.03615,1
9.319693,2.203076,2,0.4194056,3,6.809819,1,1.267804,1,11.03615,0
9.508433,3.102337,3,0.9854923,5,2.34698,2,1.792743,1,9.989445,1
9.508433,3.102337,3,0.9854923,5,2.34698,2,1.792743,1,9.989445,0
9.508433,3.102337,3,0.9854923,5,2.34698,2,1.792743,1,9.989445,0
11.18063,0.5238987,3,1.162684,0,5.889678,1,1.522822,1,10.31863,0
11.18063,0.5238987,3,1.162684,0,5.889678,1,1.522822,1,10.31863,0
11.18063,0.5238987,3,1.162684,0,5.889678,1,1.522822,1,10.31863,1
9.133773,1.21265,2,0.1003097,1,3.223922,1,2.024103,1,8.315972,0
9.305875,0.9608575,5,1.043219,2,5.162892,2,0.6577185,0,8.644007,0
9.305875,0.9608575,5,1.043219,2,5.162892,2,0.6577185,0,8.644007,1
9.305875,0.9608575,5,1.043219,2,5.162892,2,0.6577185,0,8.644007,1
9.305875,0.9608575,5,1.043219,2,5.162892,2,0.6577185,0,8.644007,0
9.305875,0.9608575,5,1.043219,2,5.162892,2,0.6577185,0,8.644007,0
5.221315,1.077658,4,0.30933,5,6.772401,0,0.8167546,0,13.60668,1
5.221315,1.077658,4,0.30933,5,6.772401,0,0.8167546,0,13.60668,1
5.221315,1.077658,4,0.30933,5,6.772401,0,0.8167546,0,13.60668,1
5.221315,1.077658,4,0.30933,5,6.772401,0,0.8167546,0,13.60668,0
7.37364,1.557217,1,0.8119535,3,2.809298,0,1.535697,0,7.333447,0
7.213998,1.491612,5,0.2923091,3,7.218321,1,1.470146,0,14.58397,1
7.213998,1.491612,5,0.2923091,3,7.218321,1,1.470146,0,14.58397,1
7.213998,1.491612,5,0.2923091,3,7.218321,1,1.470146,0,14.58397,1
7.213998,1.491612,5,0.2923091,3,7.218321,1,1.470146,0,14.58397,0
9.933231,3.04276,3,0.5701151,5,6.800689,2,1.566395,0,8.288712,0
9.933231,3.04276,3,0.5701151,5,6.800689,2,1.566395,0,8.288712,0
9.933231,3.04276,3,0.5701151,5,6.800689,2,1.566395,0,8.288712,0
10.24042,1.946003,4,0.2612363,13,7.688679,0,1.927016,0,14.97586,0
10.24042,1.946003,4,0.2612363,13,7.688679,0,1.927016,0,14.97586,0
10.24042,1.946003,4,0.2612363,13,7.688679,0,1.927016,0,14.97586,0
2.537761,3.155422,5,0.7861479,11,6.501015,2,0.6061516,1,12.48526,1
2.537761,3.155422,5,0.7861479,11,6.501015,2,0.6061516,1,12.48526,0
2.537761,3.155422,5,0.7861479,11,6.501015,2,0.6061516,1,12.48526,0
2.537761,3.155422,5,0.7861479,11,6.501015,2,0.6061516,1,12.48526,0
4.061079,2.036274,1,0.8420895,3,4.447871,2,0.7652513,0,9.515043,1
9.206095,0.5386099,3,1.136286,5,1.80819,1,1.61654,0,12.79855,1
9.206095,0.5386099,3,1.136286,5,1.80819,1,1.61654,0,12.79855,1
9.206095,0.5386099,3,1.136286,5,1.80819,1,1.61654,0,12.79855,1
3.683434,1.856721,4,0.4935293,3,4.19051,1,1.246558,1,11.53228,1
3.683434,1.856721,4,0.4935293,3,4.19051,1,1.246558,1,11.53228,1
3.683434,1.856721,4,0.4935293,3,4.19051,1,1.246558,1,11.53228,1
3.683434,1.856721,4,0.4935293,3,4.19051,1,1.246558,1,11.53228,1
2.668226,1.322433,4,0.6859267,8,5.100864,1,2.110411,1,10.46842,0
2.668226,1.322433,4,0.6859267,8,5.100864,1,2.110411,1,10.46842,0
2.668226,1.322433,4,0.6859267,8,5.100864,1,2.110411,1,10.46842,0
11.97291,2.932722,4,0.6499207,11,6.386065,1,2.443958,0,6.858132,0
11.97291,2.932722,4,0.6499207,11,6.386065,1,2.443958,0,6.858132,1
11.97291,2.932722,4,0.6499207,11,6.386065,1,2.443958,0,6.858132,0
11.97291,2.932722,4,0.6499207,11,6.386065,1,2.443958,0,6.858132,0
7.260221,3.883787,1,0.8970367,9,6.060227,2,2.135571,1,12.51106,0
12.34434,1.260807,1,0.3200424,1,7.312171,0,0.6691022,1,7.013097,0
3.554599,3.097662,4,0.936603,6,5.129085,2,0.3277661,0,11.2054,1
3.554599,3.097662,4,0.936603,6,5.129085,2,0.3277661,0,11.2054,0
6.603158,2.733108,2,0.3888497,11,1.969202,0,1.900335,0,6.216758,1
